employee_id,fullname,nip,company_name,area_name,position_name,department_name,division_name,directorate_name,grade_name,education_name,major_name,years_of_service_months,2021,2022,2023,2024,2025,CEX2021,CEX2022,CEX2023,CEX2024,CEX2025,CSI2021,CSI2022,CSI2023,CSI2024,CSI2025,FTC2021,FTC2022,FTC2023,FTC2024,FTC2025,GDR2021,GDR2022,GDR2023,GDR2024,GDR2025,IDS2021,IDS2022,IDS2023,IDS2024,IDS2025,LIE2021,LIE2022,LIE2023,LIE2024,LIE2025,QDD2021,QDD2022,QDD2023,QDD2024,QDD2025,SEA2021,SEA2022,SEA2023,SEA2024,SEA2025,STO2021,STO2022,STO2023,STO2024,STO2025,VCU2021,VCU2022,VCU2023,VCU2024,VCU2025,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Papi_A,Papi_B,Papi_C,Papi_D,Papi_E,Papi_F,Papi_G,Papi_I,Papi_K,Papi_L,Papi_N,Papi_O,Papi_P,Papi_R,Papi_S,Papi_T,Papi_V,Papi_W,Papi_X,Papi_Z,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,Rank9,Rank10,Rank11,Rank12,Rank13,Rank14
EMP100110,Citra Hartanto,528735,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,IT,Talent Management,HR & Corp Affairs,V,S2,Engineering,46,2.0,3.0,4.0,4.0,3.0,2.0,,4.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,,4.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,,4.0,4.0,5.0,,3.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,6.0,3.0,2.0,4.0,4.0,,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,,36,63,SD,Steadiness-Dominant,INFP,97.0,37.0,5,,3.0,9.0,8.0,2.0,6.0,7.0,1.0,2.0,8.0,3.0,,5.0,4.0,1.0,9.0,5.0,8.0,1.0,4.0,Input,Relator,Context,Communication,Focus,Self-Assurance,Futuristic,Consistency,,Learner,Ideation,Intellection,Belief,Arranger
EMP100111,Rendra Herlambang,510681,PT VASKA Wellness,HQ,Finance Officer,R&D,Sales,Commercial,V,S2,Psychology,44,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,,4.0,4.0,2.0,3.0,3.0,4.0,4.0,,3.0,2.0,3.0,5.0,2.0,,4.0,2.0,,2.0,3.0,3.0,3.0,4.0,2.0,38,99,ID,Influencer-Dominant,ENFJ,83.0,22.0,8,4.0,,3.0,7.0,7.0,7.0,7.0,1.0,8.0,5.0,8.0,1.0,1.0,5.0,1.0,3.0,4.0,9.0,7.0,6.0,Relator,,Positivity,Deliberative,Includer,Futuristic,Context,Arranger,Maximizer,,,Activator,Ideation,Harmony
EMP100112,Adit Mahardika Pratama,874330,PT Mandala Distribution Center,Store,Finance Officer,Finance,Sales,Technology,III,D3,Economics,36,,4.0,4.0,2.0,2.0,5.0,4.0,,2.0,2.0,5.0,3.0,4.0,1.0,2.0,5.0,4.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,,4.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,,,,2.0,5.0,4.0,,,2.0,88,83,,Dominant-Conscientious,ENTP,132.0,25.0,7,1.0,,7.0,5.0,6.0,7.0,4.0,8.0,5.0,2.0,6.0,2.0,1.0,7.0,2.0,7.0,5.0,1.0,7.0,2.0,Consistency,Strategic,Input,Focus,Self-Assurance,Command,Achiever,Belief,Adaptability,Competition,Developer,Futuristic,Intellection,Harmony
EMP100113,Iman Rachman Rahmawati,313238,PT Aurora Beauty Indonesia,Store,Brand Executive,R&D,Product Dev,Commercial,IV,D3,Psychology,55,4.0,4.0,2.0,1.0,,3.0,4.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,4.0,,3.0,1.0,4.0,3.0,4.0,,1.0,2.0,4.0,4.0,1.0,1.0,,4.0,4.0,1.0,,3.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,5.0,,2.0,3.0,57,72,ID,Influencer-Dominant,INTJ,117.0,28.0,10,1.0,6.0,6.0,1.0,,7.0,3.0,,8.0,5.0,6.0,7.0,4.0,9.0,8.0,2.0,4.0,6.0,,5.0,,Individualization,Connectedness,Empathy,Focus,Ideation,Input,Significance,Adaptability,Woo,Belief,Futuristic,Competition,Maximizer
EMP100114,Vania Fadillah Fauziah,475116,PT VASKA Wellness,HQ,HRBP,Marketing,Talent Management,HR & Corp Affairs,IV,SMA,Design,15,,3.0,2.0,4.0,5.0,,,1.0,3.0,4.0,,3.0,2.0,4.0,5.0,,4.0,2.0,5.0,5.0,,4.0,2.0,4.0,4.0,,3.0,,3.0,4.0,,2.0,2.0,4.0,5.0,,4.0,2.0,4.0,,,4.0,2.0,5.0,5.0,,3.0,2.0,4.0,5.0,,3.0,2.0,4.0,5.0,33,29,DI,Dominant-Influencer,INFJ,,,7,5.0,4.0,2.0,,2.0,9.0,2.0,8.0,9.0,7.0,8.0,2.0,3.0,,7.0,8.0,3.0,5.0,8.0,,Futuristic,Intellection,Woo,Achiever,Relator,Significance,Discipline,,Responsibility,Self-Assurance,Positivity,Includer,Strategic,Adaptability
EMP100115,Satya Yudhistira Lukman,804211,PT VASKA Wellness,Distribution,Brand Executive,HR,Sales,HR & Corp Affairs,III,S2,Engineering,41,2.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,,1.0,3.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,5.0,4.0,,1.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,,1.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,21,62,IS,Influencer-Steadiness,ENFJ,90.0,23.0,7,7.0,9.0,2.0,5.0,5.0,,4.0,5.0,7.0,4.0,4.0,5.0,7.0,,4.0,3.0,7.0,6.0,7.0,3.0,Communication,Learner,Positivity,Command,Arranger,,Consistency,Relator,Competition,Strategic,Focus,Includer,Self-Assurance,Input
EMP100116,Bayu Ridwan,747077,PT VASKA Wellness,HQ,Supply Planner,Marketing,Product Dev,HR & Corp Affairs,V,S1,Psychology,50,1.0,3.0,4.0,4.0,,1.0,4.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,5.0,1.0,,,,5.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,,5.0,2.0,,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,,1.0,3.0,4.0,,,1.0,3.0,4.0,5.0,4.0,89,40,SI,Steadiness-Influencer,ISFP,,,7,4.0,2.0,3.0,1.0,7.0,,9.0,9.0,5.0,4.0,8.0,1.0,2.0,5.0,9.0,2.0,6.0,8.0,7.0,5.0,Activator,Developer,Restorative,Relator,Context,Harmony,Self-Assurance,Significance,Belief,Empathy,,Deliberative,,Maximizer
EMP100117,Prasetyo Gunawan,362939,PT Mandala Distribution Center,Store,HRBP,R&D,Operations,HR & Corp Affairs,IV,S1,Statistics,39,4.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,,4.0,3.0,2.0,4.0,2.0,5.0,5.0,1.0,4.0,2.0,5.0,4.0,1.0,3.0,2.0,,4.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,,4.0,4.0,1.0,5.0,2.0,4.0,40,98,,Dominant-Influencer,INFJ,86.0,25.0,5,8.0,,,7.0,8.0,4.0,2.0,7.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,9.0,9.0,4.0,Input,Achiever,Intellection,Strategic,Relator,Activator,Adaptability,Ideation,Includer,Individualization,Command,Focus,Context,Self-Assurance
EMP100118,Julia Pramudita Hartanto,244488,PT Mandala Distribution Center,Store,HRBP,HR,Talent Management,Technology,V,S1,Engineering,53,4.0,3.0,3.0,2.0,,4.0,3.0,2.0,0.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,,,3.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,5.0,4.0,3.0,2.0,,67,31,IC,Influencer-Conscientious,ISTJ,,32.0,2,3.0,8.0,9.0,7.0,8.0,8.0,5.0,9.0,2.0,3.0,3.0,6.0,6.0,6.0,7.0,2.0,1.0,3.0,4.0,7.0,Adaptability,Relator,Self-Assurance,Intellection,Individualization,Strategic,Arranger,Communication,Ideation,Positivity,Woo,Focus,Restorative,Maximizer
EMP100119,Iman Ginting,562438,PT VASKA Wellness,HQ,Supply Planner,Finance,Product Dev,Commercial,IV,S1,Economics,1,,3.0,1.0,5.0,4.0,,,1.0,5.0,4.0,,4.0,1.0,5.0,4.0,,2.0,1.0,4.0,,6.0,3.0,2.0,5.0,4.0,,3.0,2.0,5.0,4.0,,,2.0,4.0,4.0,,2.0,1.0,5.0,5.0,,2.0,1.0,5.0,4.0,,,1.0,5.0,3.0,,3.0,2.0,5.0,4.0,96,35,SI,Steadiness-Influencer,INTJ,102.0,29.0,1,5.0,1.0,7.0,1.0,,5.0,9.0,4.0,4.0,5.0,2.0,7.0,9.0,2.0,,4.0,2.0,6.0,7.0,,Self-Assurance,Strategic,Significance,Individualization,Command,Context,Developer,Includer,Focus,Ideation,Communication,Intellection,Positivity,Arranger
EMP100120,Iman Maulida,949849,PT Mandala Distribution Center,HQ,Data Analyst,Finance,Operations,Commercial,IV,D3,Economics,52,4.0,4.0,5.0,3.0,2.0,4.0,,5.0,3.0,,,,5.0,3.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,,5.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,5.0,3.0,,4.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,53,45,SC,Steadiness-Conscientious,,127.0,29.0,8,4.0,2.0,4.0,,,3.0,5.0,9.0,2.0,9.0,4.0,2.0,9.0,5.0,2.0,,8.0,9.0,1.0,6.0,,Restorative,Belief,Woo,Achiever,Includer,Maximizer,Intellection,Responsibility,Relator,Context,Discipline,Focus,Competition
EMP100121,Bayu Hidayat,174665,PT Aurora Beauty Indonesia,Plant,HRBP,IT,Operations,Technology,III,S1,Engineering,56,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,,3.0,4.0,,3.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,,3.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,95,85,,Steadiness-Dominant,INFJ,84.0,21.0,10,5.0,5.0,2.0,6.0,2.0,,,9.0,2.0,2.0,8.0,6.0,4.0,2.0,4.0,8.0,5.0,1.0,4.0,8.0,Maximizer,Individualization,Analytical,Responsibility,Developer,Competition,Woo,Includer,Connectedness,Activator,Focus,Arranger,Communication,
EMP100122,Rizki Simanjuntak,580039,PT VASKA Wellness,Plant,Supply Planner,Marketing,Digital Marketing,Technology,V,S1,Design,10,,2.0,3.0,4.0,1.0,,2.0,2.0,4.0,2.0,,,,4.0,1.0,,,3.0,4.0,2.0,,2.0,4.0,5.0,1.0,,2.0,3.0,3.0,1.0,,1.0,3.0,3.0,1.0,,2.0,3.0,4.0,1.0,,2.0,3.0,3.0,1.0,,1.0,2.0,,1.0,,2.0,3.0,4.0,1.0,27,63,CS,Conscientious-Steadiness,ESTP,,,2,7.0,2.0,,8.0,2.0,7.0,6.0,2.0,6.0,8.0,6.0,7.0,9.0,8.0,3.0,9.0,4.0,1.0,4.0,6.0,Harmony,Command,Restorative,Individualization,Woo,Focus,Positivity,Connectedness,Context,Adaptability,Deliberative,Discipline,Input,Activator
EMP100123,Kurnia Jatmiko Permadi,557929,PT VASKA Wellness,Distribution,Sales Supervisor,HR,Digital Marketing,Commercial,IV,SMA,Design,54,2.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,,3.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,,2.0,3.0,4.0,1.0,,2.0,4.0,5.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,,2.0,40,42,CD,Conscientious-Dominant,ESTJ,107.0,27.0,8,8.0,5.0,7.0,4.0,3.0,5.0,2.0,3.0,5.0,8.0,3.0,1.0,3.0,4.0,8.0,2.0,4.0,4.0,2.0,5.0,Focus,,Maximizer,Responsibility,,Woo,Relator,Harmony,Belief,Individualization,Restorative,Arranger,Futuristic,Positivity
EMP100124,Maya Nabila Salsabila,614276,PT VASKA Wellness,Store,Data Analyst,Marketing,Talent Management,HR & Corp Affairs,III,D3,Design,52,,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,,2.0,3.0,2.0,38,84,DC,Dominant-Conscientious,ESFP,,,8,2.0,9.0,3.0,5.0,,9.0,4.0,3.0,9.0,9.0,3.0,,,9.0,8.0,1.0,,9.0,2.0,1.0,Input,Command,Deliberative,Analytical,Intellection,Discipline,Maximizer,Ideation,Consistency,Activator,Futuristic,Arranger,Harmony,Learner
EMP100125,Nabila Lestari Santoso,500320,PT VASKA Wellness,Store,Sales Supervisor,Finance,Product Dev,HR & Corp Affairs,V,D3,Business,45,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,,3.0,2.0,4.0,4.0,,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,,3.0,5.0,4.0,3.0,5.0,4.0,28,72,DC,Dominant-Conscientious,ENTP,,30.0,6,6.0,,,2.0,6.0,9.0,9.0,5.0,3.0,5.0,9.0,5.0,4.0,5.0,4.0,7.0,4.0,5.0,7.0,3.0,Learner,Input,Deliberative,Developer,Restorative,Empathy,Focus,Maximizer,Individualization,Connectedness,Futuristic,Context,Intellection,Self-Assurance
EMP100126,Vania Siregar,549217,PT Lumo Cosmetics Asia,Store,Sales Supervisor,Operations,Digital Marketing,Technology,V,S2,Economics,67,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,86,53,DS,Dominant-Steadiness,ISFP,120.0,24.0,1,2.0,6.0,2.0,4.0,6.0,2.0,7.0,1.0,7.0,8.0,6.0,9.0,8.0,2.0,5.0,2.0,,7.0,,9.0,,Ideation,Adaptability,Empathy,Responsibility,Communication,Achiever,Positivity,Context,Harmony,Significance,Strategic,Intellection,Individualization
EMP100127,Lestari Gunawan,809952,PT Aurora Beauty Indonesia,Plant,Supply Planner,Marketing,Digital Marketing,Commercial,V,S2,Statistics,26,3.0,3.0,2.0,2.0,3.0,3.0,,2.0,2.0,2.0,3.0,,1.0,2.0,3.0,,,1.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,20,65,CI,Conscientious-Influencer,,,,1,3.0,7.0,4.0,9.0,3.0,5.0,6.0,6.0,8.0,8.0,3.0,7.0,2.0,2.0,1.0,6.0,8.0,4.0,1.0,8.0,Analytical,Individualization,Arranger,Maximizer,Self-Assurance,Activator,Positivity,Ideation,Context,Achiever,Focus,Competition,Input,Responsibility
EMP100128,Ahmad Siregar,282135,PT Aurora Beauty Indonesia,Distribution,HRBP,R&D,Sales,HR & Corp Affairs,IV,S1,Economics,58,1.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,,4.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,,2.0,4.0,1.0,,2.0,70,69,DC,Dominant-Conscientious,ESTP,117.0,38.0,3,3.0,3.0,2.0,2.0,9.0,9.0,3.0,7.0,5.0,6.0,3.0,8.0,7.0,8.0,,5.0,5.0,8.0,6.0,6.0,Empathy,Focus,Positivity,Adaptability,Developer,Strategic,Input,Arranger,Belief,Connectedness,Achiever,Consistency,,Ideation
EMP100129,Dian Utama Kusuma,445242,PT Mandala Distribution Center,Store,Data Analyst,Finance,Digital Marketing,Commercial,IV,S2,Design,17,,3.0,2.0,3.0,2.0,,3.0,2.0,3.0,2.0,,3.0,1.0,3.0,1.0,,3.0,2.0,3.0,3.0,,,3.0,3.0,3.0,,3.0,2.0,3.0,1.0,,3.0,2.0,4.0,2.0,,2.0,2.0,4.0,2.0,,4.0,2.0,3.0,,,3.0,3.0,,3.0,,3.0,2.0,3.0,3.0,64,40,CS,Conscientious-Steadiness,ENTP,109.0,28.0,3,9.0,1.0,,1.0,1.0,,5.0,8.0,6.0,8.0,1.0,2.0,4.0,5.0,1.0,6.0,4.0,5.0,,7.0,,Adaptability,Arranger,Ideation,Self-Assurance,Input,Analytical,Strategic,Consistency,Harmony,Focus,Competition,Includer,Command
EMP100130,Citra Rahmawati,328046,PT VASKA Wellness,Plant,Brand Executive,Finance,Operations,Technology,III,SMA,Economics,68,3.0,4.0,1.0,2.0,4.0,,4.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,0.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,3.0,4.0,1.0,2.0,,3.0,4.0,2.0,2.0,4.0,39,80,CD,Conscientious-Dominant,INTP,84.0,24.0,9,2.0,3.0,6.0,9.0,3.0,5.0,,4.0,9.0,6.0,8.0,3.0,8.0,5.0,2.0,1.0,5.0,7.0,5.0,7.0,Learner,Maximizer,,Context,Restorative,Analytical,Relator,Adaptability,Individualization,Harmony,Includer,Positivity,Focus,Consistency
EMP100131,Ayunda Adi Hartanto,190746,PT Aurora Beauty Indonesia,Distribution,HRBP,Operations,Sales,Commercial,V,S2,Economics,58,3.0,4.0,3.0,,3.0,3.0,4.0,,5.0,2.0,3.0,3.0,4.0,5.0,,4.0,,4.0,4.0,3.0,3.0,4.0,2.0,,2.0,3.0,4.0,3.0,5.0,3.0,,4.0,2.0,4.0,,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,,5.0,4.0,3.0,4.0,3.0,5.0,3.0,51,47,DS,Dominant-Steadiness,ESTP,102.0,24.0,2,8.0,2.0,1.0,8.0,9.0,1.0,8.0,8.0,4.0,1.0,4.0,5.0,9.0,9.0,1.0,5.0,4.0,8.0,2.0,1.0,Input,Analytical,Ideation,Focus,Command,Positivity,Activator,Discipline,,Belief,Restorative,,Relator,Deliberative
EMP100132,Maya Ramadhan,378744,PT Aurora Beauty Indonesia,HQ,Data Analyst,Operations,Sales,HR & Corp Affairs,V,S1,Statistics,46,1.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,,4.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,,2.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,5.0,1.0,66,59,SI,Steadiness-Influencer,ISFP,118.0,33.0,8,2.0,7.0,6.0,2.0,2.0,6.0,6.0,3.0,8.0,,4.0,1.0,7.0,8.0,8.0,8.0,6.0,9.0,6.0,2.0,Belief,Intellection,Arranger,Context,Significance,Empathy,Analytical,Focus,Positivity,Harmony,Input,Strategic,Futuristic,Learner
EMP100133,Rendra Handayani,851667,PT VASKA Wellness,HQ,HRBP,HR,Digital Marketing,Technology,III,S2,Business,30,1.0,2.0,5.0,,3.0,1.0,1.0,5.0,3.0,2.0,2.0,,5.0,3.0,3.0,,2.0,5.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,,1.0,5.0,3.0,3.0,1.0,1.0,5.0,4.0,3.0,0.0,2.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,44,89,CI,Conscientious-Influencer,ENTP,104.0,39.0,4,5.0,2.0,8.0,1.0,7.0,4.0,4.0,7.0,4.0,9.0,6.0,5.0,4.0,1.0,,3.0,,8.0,5.0,2.0,Woo,Harmony,Consistency,Adaptability,Ideation,,,Significance,Discipline,Self-Assurance,Includer,Deliberative,Competition,Maximizer
EMP100134,Rifqi Wijaya,526403,PT Mandala Distribution Center,HQ,Sales Supervisor,IT,Talent Management,HR & Corp Affairs,III,D3,Psychology,61,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,,1.0,,4.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,,3.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,5.0,3.0,,4.0,1.0,4.0,2.0,33,89,CS,Conscientious-Steadiness,INTJ,119.0,22.0,6,8.0,2.0,2.0,2.0,1.0,6.0,3.0,9.0,8.0,4.0,2.0,2.0,6.0,8.0,9.0,9.0,5.0,5.0,5.0,5.0,Positivity,Command,Learner,Responsibility,Connectedness,Belief,Self-Assurance,Futuristic,Developer,Woo,Achiever,Significance,Arranger,Adaptability
EMP100135,Indra Wijaya Ridwan,738691,PT Aurora Beauty Indonesia,Plant,HRBP,Finance,Talent Management,Technology,III,D3,Statistics,14,,3.0,3.0,,4.0,,4.0,4.0,3.0,4.0,,2.0,3.0,2.0,3.0,,2.0,3.0,2.0,3.0,,2.0,3.0,2.0,4.0,,,2.0,,4.0,,3.0,2.0,2.0,4.0,,3.0,3.0,2.0,4.0,,3.0,3.0,3.0,3.0,,4.0,4.0,1.0,5.0,,3.0,4.0,2.0,4.0,87,64,,Conscientious-Influencer,INFP,113.0,27.0,7,6.0,3.0,2.0,1.0,6.0,2.0,2.0,9.0,6.0,3.0,1.0,,8.0,6.0,8.0,2.0,7.0,1.0,7.0,7.0,,Activator,,Focus,Significance,Futuristic,Developer,Relator,Maximizer,,Arranger,Communication,Ideation,Intellection
EMP100136,Maya Pradana,517117,PT Lumo Cosmetics Asia,HQ,Data Analyst,HR,Operations,Commercial,III,D3,Statistics,76,,1.0,4.0,4.0,,,1.0,3.0,4.0,,3.0,1.0,4.0,4.0,3.0,,2.0,4.0,,4.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,4.0,,2.0,2.0,1.0,4.0,4.0,,1.0,1.0,4.0,4.0,3.0,45,53,ID,Influencer-Dominant,ESFJ,131.0,26.0,10,8.0,,6.0,,8.0,4.0,4.0,9.0,1.0,1.0,2.0,7.0,3.0,3.0,5.0,8.0,1.0,9.0,4.0,7.0,Relator,Significance,Restorative,Maximizer,Harmony,Competition,Input,Ideation,Analytical,Deliberative,Activator,Belief,Positivity,Discipline
EMP100137,Rizky Jatmiko Hasibuan,553122,PT Aurora Beauty Indonesia,HQ,Brand Executive,Operations,Sales,HR & Corp Affairs,III,D3,Business,124,,4.0,,,2.0,2.0,3.0,3.0,4.0,,2.0,4.0,3.0,4.0,,3.0,4.0,4.0,3.0,2.0,,5.0,3.0,3.0,1.0,1.0,4.0,3.0,,2.0,3.0,,3.0,4.0,2.0,2.0,3.0,3.0,99.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,73,32,DC,Dominant-Conscientious,ESFJ,125.0,16.0,10,3.0,5.0,3.0,,3.0,9.0,5.0,7.0,2.0,8.0,5.0,7.0,5.0,,9.0,3.0,4.0,3.0,9.0,6.0,Activator,Ideation,Discipline,Belief,Responsibility,Empathy,,Deliberative,Positivity,Restorative,Developer,Includer,Harmony,Arranger
EMP100138,Rani Zulfikar,432483,PT VASKA Wellness,Distribution,Finance Officer,Marketing,Digital Marketing,HR & Corp Affairs,V,SMA,Psychology,42,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,,4.0,3.0,,5.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,,3.0,3.0,5.0,4.0,29,27,IC,Influencer-Conscientious,ISFJ,,,9,3.0,1.0,2.0,7.0,3.0,4.0,2.0,4.0,8.0,2.0,,3.0,9.0,3.0,4.0,2.0,9.0,5.0,7.0,1.0,Adaptability,Analytical,Responsibility,Input,Command,Consistency,Significance,Context,Empathy,Positivity,Developer,Intellection,Competition,Learner
EMP100139,Nadia Herlambang,982093,PT Aurora Beauty Indonesia,HQ,HRBP,Marketing,Operations,Technology,V,S1,Economics,78,,2.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,5.0,5.0,4.0,,1.0,5.0,3.0,3.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,,,4.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,47,90,IC,Influencer-Conscientious,ENTP,,,8,4.0,2.0,5.0,5.0,4.0,1.0,9.0,4.0,2.0,1.0,2.0,,1.0,,8.0,3.0,9.0,,8.0,8.0,Strategic,Achiever,Focus,Ideation,Woo,Belief,Connectedness,Learner,Adaptability,,Positivity,Arranger,Communication,Futuristic
